Chr;Motif name;Motif pos
chr1;mybG_M1351_1.02;2240
chr1;mybG_M1351_1.02;2249
chr1;mybG_M1351_1.02;2250
chr1;mybG_M1351_1.02;2258
chr1;mybG_M1351_1.02;2261
chr1;mybG_M1351_1.02;2265
chr1;mybG_M1351_1.02;2269
chr1;mybG_M1351_1.02;2270
chr1;mybG_M1351_1.02;2288
chr1;mybG_M1351_1.02;2289
chr1;mybG_M1351_1.02;2290
chr1;mybG_M1351_1.02;2293
chr1;mybG_M1351_1.02;2293
chr1;mybG_M1351_1.02;2299
chr1;mybG_M1351_1.02;2299
chr1;mybG_M1351_1.02;2303
chr1;mybG_M1351_1.02;2306
chr1;mybG_M1351_1.02;2312
chr1;mybG_M1351_1.02;2313
chr1;mybG_M1351_1.02;2313
chr1;mybG_M1351_1.02;2314
chr1;mybG_M1351_1.02;2319
chr1;mybG_M1351_1.02;2322
chr1;mybG_M1351_1.02;2324
chr1;mybG_M1351_1.02;2330
chr1;mybG_M1351_1.02;2333
chr1;mybG_M1351_1.02;2344
chr1;mybG_M1351_1.02;2346
chr1;mybG_M1351_1.02;2346
chr1;mybG_M1351_1.02;2348
chr1;mybG_M1351_1.02;2348
chr1;mybG_M1351_1.02;2351
chr1;mybG_M1351_1.02;2356
chr1;mybG_M1351_1.02;2356
chr1;mybG_M1351_1.02;2361
chr1;mybG_M1351_1.02;2363
chr1;mybG_M1351_1.02;2364
chr1;mybG_M1351_1.02;2379
chr1;mybG_M1351_1.02;2389
chr1;mybG_M1351_1.02;2390
chr1;mybG_M1351_1.02;2394
chr1;mybG_M1351_1.02;2396
chr1;mybG_M1351_1.02;2399
chr1;mybG_M1351_1.02;2401
chr1;mybG_M1351_1.02;2409
chr1;mybG_M1351_1.02;2409
chr1;mybG_M1351_1.02;2410
chr1;mybG_M1351_1.02;2430
chr1;mybG_M1351_1.02;2437
chr1;mybG_M1351_1.02;2439
chr1;mybG_M1351_1.02;2443
chr1;mybG_M1351_1.02;2444
chr1;mybG_M1351_1.02;2445
chr1;mybG_M1351_1.02;2453
chr1;mybG_M1351_1.02;2460
chr2;mybG_M1351_1.02;11
chr2;mybG_M1351_1.02;14
chr2;mybG_M1351_1.02;20
chr2;mybG_M1351_1.02;22
chr2;mybG_M1351_1.02;25
chr2;mybG_M1351_1.02;31
chr2;mybG_M1351_1.02;38
chr2;mybG_M1351_1.02;41
chr2;mybG_M1351_1.02;41
chr2;mybG_M1351_1.02;41
chr2;mybG_M1351_1.02;46
chr2;mybG_M1351_1.02;48
chr2;mybG_M1351_1.02;50
chr2;mybG_M1351_1.02;50
chr2;mybG_M1351_1.02;57
chr2;mybG_M1351_1.02;59
chr2;mybG_M1351_1.02;67
chr2;mybG_M1351_1.02;72
chr2;mybG_M1351_1.02;79
chr2;mybG_M1351_1.02;84
chr2;mybG_M1351_1.02;87
chr2;mybG_M1351_1.02;90
chr2;mybG_M1351_1.02;95
chr2;mybG_M1351_1.02;110
chr2;mybG_M1351_1.02;114
chr2;mybG_M1351_1.02;131
chr2;mybG_M1351_1.02;141
chr2;mybG_M1351_1.02;147
chr2;mybG_M1351_1.02;150
chr2;mybG_M1351_1.02;159
chr2;mybG_M1351_1.02;160
chr2;mybG_M1351_1.02;166
chr2;mybG_M1351_1.02;171
chr2;mybG_M1351_1.02;171
chr2;mybG_M1351_1.02;176
chr2;mybG_M1351_1.02;176
chr2;mybG_M1351_1.02;177
chr2;mybG_M1351_1.02;178
chr2;mybG_M1351_1.02;178
chr2;mybG_M1351_1.02;179
chr2;mybG_M1351_1.02;194
chr2;mybG_M1351_1.02;194
chr2;mybG_M1351_1.02;196
chr2;mybG_M1351_1.02;198
chr2;mybG_M1351_1.02;200
chr2;mybG_M1351_1.02;201
chr2;mybG_M1351_1.02;202
chr2;mybG_M1351_1.02;203
chr2;mybG_M1351_1.02;217
chr2;mybG_M1351_1.02;219
chr2;mybG_M1351_1.02;219
chr2;mybG_M1351_1.02;221
chr2;mybG_M1351_1.02;243
chr2;mybG_M1351_1.02;251
chr2;mybG_M1351_1.02;251
chr2;mybG_M1351_1.02;253
chr2;mybG_M1351_1.02;255
chr2;mybG_M1351_1.02;256
chr2;mybG_M1351_1.02;261
chr2;mybG_M1351_1.02;262
chr2;mybG_M1351_1.02;263
chr2;mybG_M1351_1.02;263
chr2;mybG_M1351_1.02;267
chr2;mybG_M1351_1.02;268
chr2;mybG_M1351_1.02;269
chr2;mybG_M1351_1.02;272
chr2;mybG_M1351_1.02;272
chr2;mybG_M1351_1.02;274
chr2;mybG_M1351_1.02;293
chr2;mybG_M1351_1.02;296
chr2;mybG_M1351_1.02;296
chr2;mybG_M1351_1.02;296
chr2;mybG_M1351_1.02;308
chr2;mybG_M1351_1.02;318
chr2;mybG_M1351_1.02;321
chr2;mybG_M1351_1.02;322
chr2;mybG_M1351_1.02;331
chr2;mybG_M1351_1.02;335
chr2;mybG_M1351_1.02;335
chr2;mybG_M1351_1.02;338
chr2;mybG_M1351_1.02;338
chr2;mybG_M1351_1.02;338
chr2;mybG_M1351_1.02;339
chr2;mybG_M1351_1.02;344
chr2;mybG_M1351_1.02;350
chr2;mybG_M1351_1.02;351
chr2;mybG_M1351_1.02;362
chr2;mybG_M1351_1.02;364
chr2;mybG_M1351_1.02;381
chr2;mybG_M1351_1.02;386
chr2;mybG_M1351_1.02;392
chr2;mybG_M1351_1.02;396
chr2;mybG_M1351_1.02;401
chr2;mybG_M1351_1.02;404
chr2;mybG_M1351_1.02;411
chr2;mybG_M1351_1.02;412
chr2;mybG_M1351_1.02;413
chr2;mybG_M1351_1.02;422
chr2;mybG_M1351_1.02;439
chr2;mybG_M1351_1.02;447
chr2;mybG_M1351_1.02;452
chr2;mybG_M1351_1.02;456
chr2;mybG_M1351_1.02;456
chr2;mybG_M1351_1.02;463
chr2;mybG_M1351_1.02;465
chr2;mybG_M1351_1.02;470
chr2;mybG_M1351_1.02;482
chr2;mybG_M1351_1.02;489
chr2;mybG_M1351_1.02;490
chr2;mybG_M1351_1.02;492
chr2;mybG_M1351_1.02;500
chr2;mybG_M1351_1.02;500
chr2;mybG_M1351_1.02;501
chr2;mybG_M1351_1.02;501
chr2;mybG_M1351_1.02;507
chr2;mybG_M1351_1.02;512
chr2;mybG_M1351_1.02;514
chr2;mybG_M1351_1.02;515
chr2;mybG_M1351_1.02;515
chr2;mybG_M1351_1.02;520
chr2;mybG_M1351_1.02;524
chr2;mybG_M1351_1.02;524
chr2;mybG_M1351_1.02;525
chr2;mybG_M1351_1.02;546
chr2;mybG_M1351_1.02;553
chr2;mybG_M1351_1.02;556
chr2;mybG_M1351_1.02;556
chr2;mybG_M1351_1.02;561
chr2;mybG_M1351_1.02;562
chr2;mybG_M1351_1.02;572
chr2;mybG_M1351_1.02;579
chr2;mybG_M1351_1.02;580
chr2;mybG_M1351_1.02;582
chr2;mybG_M1351_1.02;583
chr2;mybG_M1351_1.02;585
chr2;mybG_M1351_1.02;591
chr2;mybG_M1351_1.02;593
chr2;mybG_M1351_1.02;595
chr2;mybG_M1351_1.02;597
chr2;mybG_M1351_1.02;601
chr2;mybG_M1351_1.02;606
chr2;mybG_M1351_1.02;606
chr2;mybG_M1351_1.02;607
chr2;mybG_M1351_1.02;607
chr2;mybG_M1351_1.02;610
chr2;mybG_M1351_1.02;615
chr2;mybG_M1351_1.02;627
chr2;mybG_M1351_1.02;632
chr2;mybG_M1351_1.02;640
chr2;mybG_M1351_1.02;643
chr2;mybG_M1351_1.02;646
chr2;mybG_M1351_1.02;650
chr2;mybG_M1351_1.02;650
chr2;mybG_M1351_1.02;652
chr2;mybG_M1351_1.02;658
chr2;mybG_M1351_1.02;659
chr2;mybG_M1351_1.02;668
chr2;mybG_M1351_1.02;669
chr2;mybG_M1351_1.02;673
chr2;mybG_M1351_1.02;673
chr2;mybG_M1351_1.02;681
chr2;mybG_M1351_1.02;690
chr2;mybG_M1351_1.02;692
chr2;mybG_M1351_1.02;696
chr2;mybG_M1351_1.02;702
chr2;mybG_M1351_1.02;706
chr2;mybG_M1351_1.02;708
chr2;mybG_M1351_1.02;711
chr2;mybG_M1351_1.02;712
chr2;mybG_M1351_1.02;714
chr2;mybG_M1351_1.02;734
chr2;mybG_M1351_1.02;739
chr2;mybG_M1351_1.02;742
chr2;mybG_M1351_1.02;742
chr2;mybG_M1351_1.02;747
chr2;mybG_M1351_1.02;750
chr2;mybG_M1351_1.02;760
chr2;mybG_M1351_1.02;766
chr2;mybG_M1351_1.02;768
chr2;mybG_M1351_1.02;769
chr2;mybG_M1351_1.02;770
chr2;mybG_M1351_1.02;772
chr2;mybG_M1351_1.02;772
chr2;mybG_M1351_1.02;773
chr2;mybG_M1351_1.02;774
chr2;mybG_M1351_1.02;776
chr2;mybG_M1351_1.02;778
chr2;mybG_M1351_1.02;778
chr2;mybG_M1351_1.02;784
chr2;mybG_M1351_1.02;786
chr2;mybG_M1351_1.02;795
chr2;mybG_M1351_1.02;799
chr2;mybG_M1351_1.02;800
chr2;mybG_M1351_1.02;803
chr2;mybG_M1351_1.02;804
chr2;mybG_M1351_1.02;808
chr2;mybG_M1351_1.02;808
chr2;mybG_M1351_1.02;808
chr2;mybG_M1351_1.02;811
chr2;mybG_M1351_1.02;831
chr2;mybG_M1351_1.02;846
chr2;mybG_M1351_1.02;853
chr2;mybG_M1351_1.02;855
chr2;mybG_M1351_1.02;859
chr2;mybG_M1351_1.02;862
chr2;mybG_M1351_1.02;868
chr2;mybG_M1351_1.02;873
chr2;mybG_M1351_1.02;873
chr2;mybG_M1351_1.02;879
chr2;mybG_M1351_1.02;885
chr2;mybG_M1351_1.02;888
chr2;mybG_M1351_1.02;889
chr2;mybG_M1351_1.02;892
chr2;mybG_M1351_1.02;894
chr2;mybG_M1351_1.02;895
chr2;mybG_M1351_1.02;903
chr2;mybG_M1351_1.02;929
chr2;mybG_M1351_1.02;932
chr2;mybG_M1351_1.02;936
chr2;mybG_M1351_1.02;941
chr2;mybG_M1351_1.02;943
chr2;mybG_M1351_1.02;945
chr2;mybG_M1351_1.02;955
chr2;mybG_M1351_1.02;965
chr2;mybG_M1351_1.02;989
chr2;mybG_M1351_1.02;990
chr2;mybG_M1351_1.02;993
chr2;mybG_M1351_1.02;994
chr2;mybG_M1351_1.02;995
chr2;mybG_M1351_1.02;996
chr2;mybG_M1351_1.02;997
chr2;mybG_M1351_1.02;999
chr2;mybG_M1351_1.02;1013
chr2;mybG_M1351_1.02;1014
chr2;mybG_M1351_1.02;1025
chr2;mybG_M1351_1.02;1029
chr2;mybG_M1351_1.02;1030
chr2;mybG_M1351_1.02;1034
chr2;mybG_M1351_1.02;1034
chr2;mybG_M1351_1.02;1039
chr2;mybG_M1351_1.02;1039
chr2;mybG_M1351_1.02;1045
chr2;mybG_M1351_1.02;1049
chr2;mybG_M1351_1.02;1066
chr2;mybG_M1351_1.02;1068
chr2;mybG_M1351_1.02;1072
chr2;mybG_M1351_1.02;1072
chr2;mybG_M1351_1.02;1075
chr2;mybG_M1351_1.02;1083
chr2;mybG_M1351_1.02;1094
chr2;mybG_M1351_1.02;1096
chr2;mybG_M1351_1.02;1103
chr2;mybG_M1351_1.02;1103
chr2;mybG_M1351_1.02;1110
chr2;mybG_M1351_1.02;1115
chr2;mybG_M1351_1.02;1138
chr2;mybG_M1351_1.02;1152
chr2;mybG_M1351_1.02;1153
chr2;mybG_M1351_1.02;1172
chr2;mybG_M1351_1.02;1173
chr2;mybG_M1351_1.02;1173
chr2;mybG_M1351_1.02;1174
chr2;mybG_M1351_1.02;1175
chr2;mybG_M1351_1.02;1176
chr2;mybG_M1351_1.02;1177
chr2;mybG_M1351_1.02;1178
chr2;mybG_M1351_1.02;1178
chr2;mybG_M1351_1.02;1182
chr2;mybG_M1351_1.02;1182
chr2;mybG_M1351_1.02;1185
chr2;mybG_M1351_1.02;1186
chr2;mybG_M1351_1.02;1200
chr2;mybG_M1351_1.02;1210
chr2;mybG_M1351_1.02;1216
chr2;mybG_M1351_1.02;1216
chr2;mybG_M1351_1.02;1217
chr2;mybG_M1351_1.02;1217
chr2;mybG_M1351_1.02;1217
chr2;mybG_M1351_1.02;1227
chr2;mybG_M1351_1.02;1227
chr2;mybG_M1351_1.02;1229
chr2;mybG_M1351_1.02;1232
chr2;mybG_M1351_1.02;1248
chr2;mybG_M1351_1.02;1249
chr2;mybG_M1351_1.02;1251
chr2;mybG_M1351_1.02;1252
chr2;mybG_M1351_1.02;1253
chr2;mybG_M1351_1.02;1253
chr2;mybG_M1351_1.02;1254
chr2;mybG_M1351_1.02;1261
chr2;mybG_M1351_1.02;1261
chr2;mybG_M1351_1.02;1263
chr2;mybG_M1351_1.02;1266
chr2;mybG_M1351_1.02;1280
chr2;mybG_M1351_1.02;1284
chr2;mybG_M1351_1.02;1284
chr2;mybG_M1351_1.02;1285
chr2;mybG_M1351_1.02;1287
chr2;mybG_M1351_1.02;1299
chr2;mybG_M1351_1.02;1299
chr2;mybG_M1351_1.02;1305
chr2;mybG_M1351_1.02;1305
chr2;mybG_M1351_1.02;1305
chr2;mybG_M1351_1.02;1310
chr2;mybG_M1351_1.02;1326
chr2;mybG_M1351_1.02;1330
chr2;mybG_M1351_1.02;1336
chr2;mybG_M1351_1.02;1339
chr2;mybG_M1351_1.02;1345
chr2;mybG_M1351_1.02;1356
chr2;mybG_M1351_1.02;1370
chr2;mybG_M1351_1.02;1378
chr2;mybG_M1351_1.02;1387
chr2;mybG_M1351_1.02;1388
chr2;mybG_M1351_1.02;1391
chr2;mybG_M1351_1.02;1392
chr2;mybG_M1351_1.02;1396
chr2;mybG_M1351_1.02;1412
chr2;mybG_M1351_1.02;1417
chr2;mybG_M1351_1.02;1418
chr2;mybG_M1351_1.02;1418
chr2;mybG_M1351_1.02;1423
chr2;mybG_M1351_1.02;1427
chr2;mybG_M1351_1.02;1432
chr2;mybG_M1351_1.02;1442
chr2;mybG_M1351_1.02;1444
chr2;mybG_M1351_1.02;1456
chr2;mybG_M1351_1.02;1459
chr2;mybG_M1351_1.02;1460
chr2;mybG_M1351_1.02;1463
chr2;mybG_M1351_1.02;1467
chr2;mybG_M1351_1.02;1467
chr2;mybG_M1351_1.02;1473
chr2;mybG_M1351_1.02;1484
chr2;mybG_M1351_1.02;1490
chr2;mybG_M1351_1.02;1492
chr2;mybG_M1351_1.02;1495
chr2;mybG_M1351_1.02;1506
chr2;mybG_M1351_1.02;1509
chr2;mybG_M1351_1.02;1509
chr2;mybG_M1351_1.02;1514
chr2;mybG_M1351_1.02;1514
chr2;mybG_M1351_1.02;1530
chr2;mybG_M1351_1.02;1534
chr2;mybG_M1351_1.02;1542
chr2;mybG_M1351_1.02;1549
chr2;mybG_M1351_1.02;1554
chr2;mybG_M1351_1.02;1557
chr2;mybG_M1351_1.02;1558
chr2;mybG_M1351_1.02;1567
chr2;mybG_M1351_1.02;1568
chr2;mybG_M1351_1.02;1569
chr2;mybG_M1351_1.02;1574
chr2;mybG_M1351_1.02;1574
chr2;mybG_M1351_1.02;1576
chr2;mybG_M1351_1.02;1583
chr2;mybG_M1351_1.02;1585
chr2;mybG_M1351_1.02;1586
chr2;mybG_M1351_1.02;1586
chr2;mybG_M1351_1.02;1593
chr2;mybG_M1351_1.02;1608
chr2;mybG_M1351_1.02;1616
chr2;mybG_M1351_1.02;1620
chr2;mybG_M1351_1.02;1621
chr2;mybG_M1351_1.02;1629
chr2;mybG_M1351_1.02;1631
chr2;mybG_M1351_1.02;1637
chr2;mybG_M1351_1.02;1638
chr2;mybG_M1351_1.02;1640
chr2;mybG_M1351_1.02;1650
chr2;mybG_M1351_1.02;1650
chr2;mybG_M1351_1.02;1657
chr2;mybG_M1351_1.02;1664
chr2;mybG_M1351_1.02;1665
chr2;mybG_M1351_1.02;1667
chr2;mybG_M1351_1.02;1672
chr2;mybG_M1351_1.02;1678
chr2;mybG_M1351_1.02;1679
chr2;mybG_M1351_1.02;1679
chr2;mybG_M1351_1.02;1682
chr2;mybG_M1351_1.02;1684
chr2;mybG_M1351_1.02;1689
chr2;mybG_M1351_1.02;1691
chr2;mybG_M1351_1.02;1696
chr2;mybG_M1351_1.02;1697
chr2;mybG_M1351_1.02;1698
chr2;mybG_M1351_1.02;1705
chr2;mybG_M1351_1.02;1719
chr2;mybG_M1351_1.02;1726
chr2;mybG_M1351_1.02;1727
chr2;mybG_M1351_1.02;1731
chr2;mybG_M1351_1.02;1734
chr2;mybG_M1351_1.02;1734
chr2;mybG_M1351_1.02;1738
chr2;mybG_M1351_1.02;1738
chr2;mybG_M1351_1.02;1741
chr2;mybG_M1351_1.02;1742
chr2;mybG_M1351_1.02;1760
chr2;mybG_M1351_1.02;1760
chr2;mybG_M1351_1.02;1764
chr2;mybG_M1351_1.02;1776
chr2;mybG_M1351_1.02;1778
chr2;mybG_M1351_1.02;1779
chr2;mybG_M1351_1.02;1783
chr2;mybG_M1351_1.02;1786
chr2;mybG_M1351_1.02;1790
chr2;mybG_M1351_1.02;1790
chr2;mybG_M1351_1.02;1792
chr2;mybG_M1351_1.02;1794
chr2;mybG_M1351_1.02;1794
chr2;mybG_M1351_1.02;1798
chr2;mybG_M1351_1.02;1801
chr2;mybG_M1351_1.02;1805
chr2;mybG_M1351_1.02;1808
chr2;mybG_M1351_1.02;1808
chr2;mybG_M1351_1.02;1808
chr2;mybG_M1351_1.02;1811
chr2;mybG_M1351_1.02;1811
chr2;mybG_M1351_1.02;1811
chr2;mybG_M1351_1.02;1811
chr2;mybG_M1351_1.02;1812
chr2;mybG_M1351_1.02;1816
chr2;mybG_M1351_1.02;1818
chr2;mybG_M1351_1.02;1818
chr2;mybG_M1351_1.02;1826
chr2;mybG_M1351_1.02;1826
chr2;mybG_M1351_1.02;1829
chr2;mybG_M1351_1.02;1845
chr2;mybG_M1351_1.02;1852
chr2;mybG_M1351_1.02;1854
chr2;mybG_M1351_1.02;1855
chr2;mybG_M1351_1.02;1855
chr2;mybG_M1351_1.02;1857
chr2;mybG_M1351_1.02;1857
chr2;mybG_M1351_1.02;1857
chr2;mybG_M1351_1.02;1859
chr2;mybG_M1351_1.02;1873
chr2;mybG_M1351_1.02;1874
chr2;mybG_M1351_1.02;1874
chr2;mybG_M1351_1.02;1875
chr2;mybG_M1351_1.02;1875
chr2;mybG_M1351_1.02;1883
chr2;mybG_M1351_1.02;1883
chr2;mybG_M1351_1.02;1885
chr2;mybG_M1351_1.02;1888
chr2;mybG_M1351_1.02;1890
chr2;mybG_M1351_1.02;1891
chr2;mybG_M1351_1.02;1899
chr2;mybG_M1351_1.02;1903
chr2;mybG_M1351_1.02;1907
chr2;mybG_M1351_1.02;1915
chr2;mybG_M1351_1.02;1932
chr2;mybG_M1351_1.02;1938
chr2;mybG_M1351_1.02;1943
chr2;mybG_M1351_1.02;1945
chr2;mybG_M1351_1.02;1953
chr2;mybG_M1351_1.02;1953
chr2;mybG_M1351_1.02;1954
chr2;mybG_M1351_1.02;1972
chr2;mybG_M1351_1.02;1979
chr2;mybG_M1351_1.02;1989
chr2;mybG_M1351_1.02;1991
chr2;mybG_M1351_1.02;1994
chr2;mybG_M1351_1.02;2015
chr2;mybG_M1351_1.02;2021
chr2;mybG_M1351_1.02;2021
chr2;mybG_M1351_1.02;2023
chr2;mybG_M1351_1.02;2027
chr2;mybG_M1351_1.02;2035
chr2;mybG_M1351_1.02;2044
chr2;mybG_M1351_1.02;2059
chr2;mybG_M1351_1.02;2063
chr2;mybG_M1351_1.02;2066
chr2;mybG_M1351_1.02;2068
chr2;mybG_M1351_1.02;2072
chr2;mybG_M1351_1.02;2076
chr2;mybG_M1351_1.02;2096
chr2;mybG_M1351_1.02;2097
chr2;mybG_M1351_1.02;2098
chr2;mybG_M1351_1.02;2101
chr2;mybG_M1351_1.02;2103
chr2;mybG_M1351_1.02;2108
chr2;mybG_M1351_1.02;2110
chr2;mybG_M1351_1.02;2111
chr2;mybG_M1351_1.02;2112
chr2;mybG_M1351_1.02;2120
chr2;mybG_M1351_1.02;2121
chr2;mybG_M1351_1.02;2122
chr2;mybG_M1351_1.02;2122
chr2;mybG_M1351_1.02;2122
chr2;mybG_M1351_1.02;2124
chr2;mybG_M1351_1.02;2125
chr2;mybG_M1351_1.02;2126
chr2;mybG_M1351_1.02;2136
chr2;mybG_M1351_1.02;2142
chr2;mybG_M1351_1.02;2144
chr2;mybG_M1351_1.02;2144
chr2;mybG_M1351_1.02;2147
chr2;mybG_M1351_1.02;2149
chr2;mybG_M1351_1.02;2150
chr2;mybG_M1351_1.02;2157
chr2;mybG_M1351_1.02;2174
chr2;mybG_M1351_1.02;2175
chr2;mybG_M1351_1.02;2181
chr2;mybG_M1351_1.02;2192
chr2;mybG_M1351_1.02;2192
chr2;mybG_M1351_1.02;2198
chr2;mybG_M1351_1.02;2199
chr2;mybG_M1351_1.02;2203
chr2;mybG_M1351_1.02;2207
chr2;mybG_M1351_1.02;2215
chr2;mybG_M1351_1.02;2227
chr2;mybG_M1351_1.02;2232
chr2;mybG_M1351_1.02;2234
chr2;mybG_M1351_1.02;2239
chr2;mybG_M1351_1.02;2239
chr2;mybG_M1351_1.02;2245
chr2;mybG_M1351_1.02;2245
chr2;mybG_M1351_1.02;2246
chr2;mybG_M1351_1.02;2246
chr2;mybG_M1351_1.02;2247
chr2;mybG_M1351_1.02;2248
chr2;mybG_M1351_1.02;2255
chr2;mybG_M1351_1.02;2256
chr2;mybG_M1351_1.02;2260
chr2;mybG_M1351_1.02;2261
chr2;mybG_M1351_1.02;2262
chr2;mybG_M1351_1.02;2271
chr2;mybG_M1351_1.02;2272
chr2;mybG_M1351_1.02;2274
chr2;mybG_M1351_1.02;2278
chr2;mybG_M1351_1.02;2281
chr2;mybG_M1351_1.02;2284
chr2;mybG_M1351_1.02;2284
chr2;mybG_M1351_1.02;2293
chr2;mybG_M1351_1.02;2295
chr2;mybG_M1351_1.02;2302
chr2;mybG_M1351_1.02;2311
chr2;mybG_M1351_1.02;2313
chr2;mybG_M1351_1.02;2318
chr2;mybG_M1351_1.02;2320
chr2;mybG_M1351_1.02;2321
chr2;mybG_M1351_1.02;2323
chr2;mybG_M1351_1.02;2327
chr2;mybG_M1351_1.02;2328
chr2;mybG_M1351_1.02;2328
chr2;mybG_M1351_1.02;2331
chr2;mybG_M1351_1.02;2332
chr2;mybG_M1351_1.02;2338
chr2;mybG_M1351_1.02;2343
chr2;mybG_M1351_1.02;2347
chr2;mybG_M1351_1.02;2347
chr2;mybG_M1351_1.02;2347
chr2;mybG_M1351_1.02;2349
chr2;mybG_M1351_1.02;2349
chr2;mybG_M1351_1.02;2349
chr2;mybG_M1351_1.02;2351
chr2;mybG_M1351_1.02;2357
chr2;mybG_M1351_1.02;2364
chr2;mybG_M1351_1.02;2365
chr2;mybG_M1351_1.02;2374
chr2;mybG_M1351_1.02;2376
chr2;mybG_M1351_1.02;2376
chr2;mybG_M1351_1.02;2378
chr2;mybG_M1351_1.02;2380
chr2;mybG_M1351_1.02;2389
chr2;mybG_M1351_1.02;2397
chr2;mybG_M1351_1.02;2398
chr2;mybG_M1351_1.02;2402
chr2;mybG_M1351_1.02;2403
chr2;mybG_M1351_1.02;2404
chr2;mybG_M1351_1.02;2409
chr2;mybG_M1351_1.02;2429
chr2;mybG_M1351_1.02;2434
chr2;mybG_M1351_1.02;2442
chr2;mybG_M1351_1.02;2451
chr2;mybG_M1351_1.02;2454
chr2;mybG_M1351_1.02;2458
chr2;mybG_M1351_1.02;2458
chr2;mybG_M1351_1.02;2461
chr2;mybG_M1351_1.02;2462
chr2;mybG_M1351_1.02;2463
chr2;mybG_M1351_1.02;2465
chr2;mybG_M1351_1.02;2488
chr2;mybG_M1351_1.02;2489
chr2;mybG_M1351_1.02;2490
chr2;mybG_M1351_1.02;2492
chr2;mybG_M1351_1.02;2492
chr2;mybG_M1351_1.02;2495
chr2;mybG_M1351_1.02;2495
chr2;mybG_M1351_1.02;2498
chr2;mybG_M1351_1.02;2501
chr2;mybG_M1351_1.02;2502
chr2;mybG_M1351_1.02;2503
chr2;mybG_M1351_1.02;2504
chr2;mybG_M1351_1.02;2511
chr2;mybG_M1351_1.02;2512
chr2;mybG_M1351_1.02;2513
chr2;mybG_M1351_1.02;2522
chr2;mybG_M1351_1.02;2529
chr2;mybG_M1351_1.02;2529
chr2;mybG_M1351_1.02;2532
chr2;mybG_M1351_1.02;2533
chr2;mybG_M1351_1.02;2543
chr2;mybG_M1351_1.02;2552
chr2;mybG_M1351_1.02;2559
chr2;mybG_M1351_1.02;2560
chr2;mybG_M1351_1.02;2561
chr2;mybG_M1351_1.02;2565
chr2;mybG_M1351_1.02;2566
chr2;mybG_M1351_1.02;2569
chr2;mybG_M1351_1.02;2573
chr2;mybG_M1351_1.02;2578
chr2;mybG_M1351_1.02;2593
chr2;mybG_M1351_1.02;2598
chr2;mybG_M1351_1.02;2601
chr2;mybG_M1351_1.02;2609
chr2;mybG_M1351_1.02;2609
chr2;mybG_M1351_1.02;2614
chr2;mybG_M1351_1.02;2622
chr2;mybG_M1351_1.02;2624
chr2;mybG_M1351_1.02;2626
chr2;mybG_M1351_1.02;2626
chr2;mybG_M1351_1.02;2636
chr2;mybG_M1351_1.02;2639
chr2;mybG_M1351_1.02;2646
chr2;mybG_M1351_1.02;2654
chr2;mybG_M1351_1.02;2665
chr2;mybG_M1351_1.02;2671
chr2;mybG_M1351_1.02;2676
chr2;mybG_M1351_1.02;2678
chr2;mybG_M1351_1.02;2686
chr2;mybG_M1351_1.02;2691
chr2;mybG_M1351_1.02;2692
chr2;mybG_M1351_1.02;2695
chr2;mybG_M1351_1.02;2710
chr2;mybG_M1351_1.02;2717
chr2;mybG_M1351_1.02;2722
chr2;mybG_M1351_1.02;2728
chr2;mybG_M1351_1.02;2733
chr2;mybG_M1351_1.02;2734
chr2;mybG_M1351_1.02;2737
chr2;mybG_M1351_1.02;2744
chr2;mybG_M1351_1.02;2753
chr2;mybG_M1351_1.02;2756
chr2;mybG_M1351_1.02;2759
chr2;mybG_M1351_1.02;2770
chr2;mybG_M1351_1.02;2772
chr2;mybG_M1351_1.02;2778
chr2;mybG_M1351_1.02;2779
chr2;mybG_M1351_1.02;2787
chr2;mybG_M1351_1.02;2802
chr2;mybG_M1351_1.02;2804
chr2;mybG_M1351_1.02;2806
chr2;mybG_M1351_1.02;2806
chr2;mybG_M1351_1.02;2813
chr2;mybG_M1351_1.02;2816
chr2;mybG_M1351_1.02;2818
chr2;mybG_M1351_1.02;2825
chr2;mybG_M1351_1.02;2832
chr2;mybG_M1351_1.02;2833
chr2;mybG_M1351_1.02;2834
chr2;mybG_M1351_1.02;2838
chr2;mybG_M1351_1.02;2840
chr2;mybG_M1351_1.02;2846
chr2;mybG_M1351_1.02;2850
chr2;mybG_M1351_1.02;2877
chr2;mybG_M1351_1.02;2882
chr2;mybG_M1351_1.02;2894
chr2;mybG_M1351_1.02;2900
chr2;mybG_M1351_1.02;2905
chr2;mybG_M1351_1.02;2907
chr2;mybG_M1351_1.02;2907
chr2;mybG_M1351_1.02;2908
chr2;mybG_M1351_1.02;2914
chr2;mybG_M1351_1.02;2917
chr2;mybG_M1351_1.02;2918
chr2;mybG_M1351_1.02;2924
chr2;mybG_M1351_1.02;2925
chr2;mybG_M1351_1.02;2926
chr2;mybG_M1351_1.02;2926
chr2;mybG_M1351_1.02;2935
chr2;mybG_M1351_1.02;2942
chr2;mybG_M1351_1.02;2965
chr2;mybG_M1351_1.02;2969
chr2;mybG_M1351_1.02;2972
chr2;mybG_M1351_1.02;2977
chr2;mybG_M1351_1.02;2988
chr2;mybG_M1351_1.02;2991
chr2;mybG_M1351_1.02;2992
chr2;mybG_M1351_1.02;2992
chr2;mybG_M1351_1.02;2996
chr2;mybG_M1351_1.02;2997
